,,palm-kernel (A),,,,,,,,,,,,,palm (B),,,,,,,,,,,,,rapessed (C),,,,,,,,,,,,,soybean (D),,,,,,,,,,,,,sunflower (E),,,,,,,,,,,,,TOTAIS,,,,,,,,,,IDX Laspeyres CALC,,,,,,,FAO,USDA,,,,,OECD,,,,,Fertilizer,
date,reference,A_exports,A_price,A_production,A_share_PROD,A_share_export,A_ΔP,A_ΔQ,A_Cuzada,A_Elasticidade,A_vol_prod,A_vol_exp,A_PnQo,A_balance,B_exports,B_price,B_production,B_share_PROD,B_share_export,B_ΔP,B_ΔQ,B_Cuzada,B_Elasticidade,B_vol_prod,B_vol_exp,B_PnQo,B_balance,C_exports,C_price,C_production,C_share_PROD,C_share_export,C_ΔP,C_ΔQ,C_Cuzada,C_Elasticidade,C_vol_prod,C_vol_exp,C_PnQo,C_balance,D_exports,D_price,D_production,D_share_PROD,D_share_export,D_ΔP,D_ΔQ,D_Cuzada,D_Elasticidade,D_vol_prod,D_vol_exp,D_PnQo,D_balance,E_exports,E_price,E_production,E_share_PROD,E_share_export,E_ΔP,E_ΔQ,E_Cuzada,E_Elasticidade,E_vol_prod,E_vol_exp,E_PnQo,E_balance,prod_total,exp_total,vol_prod_total,vol_expo_total,ΔP_total,ΔQ_total,elasticidade_total,ΣPnQo_total,price_total_exp,price_total_prod,FK IDX CALC PROD,FK IDX CALC EXP,Δ IDX/FAO,FK IDX 5 COMM,Δ IDX/FAO,FK IDX 7 COMM,Δ IDX/FAO,vegetable-oil_price,vegetable-oil_exports,"EXPORT
DIF USDA","EXPORT
CALC/USDA",vegetable-oil_production,"VOL PROD 
CALC/USDA",vegetable-oil_oecd_exports,"EXPORT 
DIF OECD","EXPORT 
CALC/OECD",vegetable-oil_oecd_production,"VOL PROD
CALC/OECD",fred_price_idx,bloomberg_price_index
2022-04-30,,,2064.31,,,,,,,,0,0,546815.0759,,,1682.74,,,,,,,,0,0,6548079.817,,,2266.17,,,,,,,,0,0,760390.6818,,,1947.51,,,,,,,,0,0,2995036.679,,,2275.76,,,,,,,,0,0,1422258.97,,0,0,0,0,,,0.000,12272581.22,,,0.000,0.000,,229.524,,0,,,,,,,,7367.33,,,18396.9,,,1154.83
2022-03-31,,,2441.48,,,,,,,,0,0,646723.6372,,,1776.96,,,,,,,,0,0,6914719.987,,,2162.3,,,,,,,,0,0,725538.142,,,1956.88,,,,,,,,0,0,3009446.614,,,2361.13,,,0,,,,,0,0,1475611.805,,0,0,0,0,,,0.000,12772040.19,,,0.000,0.000,0.000,238.865,0.961,233.7295313,0.940,248.598,,,,,,7359.91,,,18374.57,,,1160.1925
2022-02-28,,,2442.63,,,,,,,,0,0,647028.2607,,,1522.36,,,,,,,,0,0,5923989.915,,,1744.2,,,,,,,,0,0,585248.868,,,1595.74,,,,,,,,0,0,2454056.631,,,1499.12,,,0,,,,,0,0,936890.0352,,0,0,0,0,,,0.000,10547213.71,,,0.000,0.000,0.000,197.256,0.978,199.9212313,0.991,201.718,,,,,,7352.49,,,18352.24,,674.724,883.6575
2022-01-31,,,2195.79,,,,,,,,0,0,581642.8131,,,1344.79,,,,,,,,0,0,5233008.223,,,1865.36,,,,,,,,0,0,625902.8944,,,1469.56,,,,,,,,0,0,2260006.933,,,1411.73,,,0,,,,,0,0,882274.7808,,0,0,0,0,-2.000,-2.000,1.000,9582835.644,,,0.000,0.000,0.000,179.220,0.964,181.3322259,0.975,185.931,,,,,,7345.07,,,18329.91,,677.806,886.6
2021-12-31,World,283.17,1861.43,725,4.15,3.7,-0.097,0.006,-0.020,0.059,1349536.75,527101.1331,493074.1927,39.1,4136.08,1270.29,6299.5,36.04,54.69,-0.054,0.003,0.021,0.049,8002191.855,5254021.063,4943104.883,65.7,459.5,1742.5,2356.42,13.48,6.08,-0.046,-0.013,0.000,0.281,4106061.85,800678.75,584678.45,19.5,1669.67,1411.21,6340.5,36.27,22.08,-0.022,0.001,0.000,0.066,8947777.005,2356255.001,2170271.635,26.3,1014,1361.831,1759.33,10.06,13.41,-0.039,0.006,0.230,0.165,2395910.133,1380896.634,851089.9018,57.6,17480.75,7562.42,24801477.59,10318952.58,-0.042,-0.045,1.050,9042219.062,1364.504032,1418.79,172.586,169.820,0.967,169.109,0.947,169.982419,0.952,178.505,7887.34,324.92,0.95880487,19012.5,0.919434583,7337.65,-224.77,1.030632423,18307.58,0.95483674,643.475,1080.743333
2021-11-30,World,281.57,2050.23,722.87,4.14,3.7,0.120,0.006,0.016,0.048,1482049.76,577283.2611,543085.4247,39.0,4125.12,1340.65,6281.99,35.99,54.66,0.023,0.003,-0.050,0.116,8421949.894,5530342.128,5216898.158,65.7,465.53,1825.34,2362.36,13.53,6.17,0.017,-0.013,0.000,0.773,4312110.202,849750.5302,612474.5836,19.7,1667.21,1442.96,6343.92,36.34,22.09,-0.028,0.001,0.000,0.053,9154022.803,2405717.342,2219099.325,26.3,1007.56,1415.617,1745.42,10.00,13.35,-0.003,0.006,2.585,1.854,2470846.224,1426319.065,884704.0003,57.7,17456.56,7546.99,25840978.88,10789412.33,0.006,0.014,2.286,9476261.491,1429.631194,1480.30,180.069,177.925,0.976,177.226,0.960,178.8329592,0.969,184.555,7870.82,323.83,0.958856892,18982.97,0.919590559,7334.6,-212.39,1.028957271,18274.33,0.955250343,615.654,1091.89
2021-10-31,World,279.97,1818.33,720.74,4.13,3.7,0.241,0.006,0.008,0.024,1310543.164,509077.8501,481657.4337,38.8,4114.15,1310.25,6264.47,35.94,54.63,0.103,0.003,-0.011,0.026,8208021.818,5390565.038,5098602.03,65.7,471.57,1795.17,2368.31,13.59,6.26,0.097,-0.013,0.000,0.131,4251519.063,846548.3169,602351.3418,19.9,1664.75,1483.52,6347.33,36.41,22.10,0.059,0.001,0.000,0.025,9416391.002,2469689.92,2281475.738,26.2,1001.11,1420.528,1731.51,9.93,13.29,0.081,0.006,-0.111,0.079,2459658.437,1422104.786,887773.1789,57.8,17432.36,7531.55,25646133.48,10637985.91,0.090,0.097,1.082,9351859.722,1412.456388,1471.18,178.960,175.787,0.968,174.900,0.946,176.1579953,0.953,184.837,7854.3,322.75,0.958907859,18953.42,0.919747465,7331.56,-199.99,1.02727796,18241.07,0.95566543,539.354,994.088
2021-09-30,World,278.38,1427.27,718.6,4.13,3.7,0.062,0.006,0.031,0.093,1025636.222,397323.4226,378069.5503,38.7,4103.19,1181.38,6246.96,35.89,54.59,0.034,0.003,-0.033,0.079,7380033.605,4847426.602,4597127.622,65.7,477.6,1629.14,2374.25,13.64,6.35,0.070,-0.013,0.000,0.180,3867985.645,778077.264,546641.6356,20.1,1662.29,1398.75,6350.75,36.48,22.12,-0.025,0.001,0.000,0.060,8883111.563,2325128.138,2151109.65,26.2,994.67,1309.519,1717.6,9.87,13.23,-0.035,0.007,0.262,0.188,2249229.834,1302539.264,818396.9942,57.9,17408.16,7516.13,23405996.87,9650494.69,0.011,0.016,1.407,8491345.452,1283.971231,1344.54,163.555,159.797,0.970,158.806,0.942,158.9341939,0.943,168.571,7837.79,321.66,0.95896037,18923.87,0.919904861,7328.51,-187.62,1.025601384,18207.82,0.956081508,483.638,803.6525
2021-08-31,World,276.78,1341.14,716.47,4.12,3.7,0.051,0.006,0.037,0.113,960886.5758,371200.7292,355254.5746,38.6,4092.22,1141.82,6229.44,35.83,54.56,0.072,0.003,-0.016,0.038,7112899.181,4672578.64,4443187.002,65.7,483.64,1519.19,2380.19,13.69,6.45,0.074,-0.012,0.000,0.166,3615960.846,734741.0516,509749.0126,20.3,1659.83,1433.94,6354.17,36.55,22.13,-0.024,0.001,0.000,0.062,9111498.53,2380096.63,2205227.647,26.1,988.22,1355.691,1703.69,9.80,13.18,0.056,0.007,-0.163,0.117,2309677.2,1339720.96,847252.6474,58.0,17383.96,7500.69,23110922.33,9498338.011,0.031,0.046,1.493,8360670.884,1266.328566,1329.44,161.718,157.601,0.975,156.363,0.943,155.7727819,0.939,165.862,7821.27,320.58,0.959011772,18894.32,0.920062749,7325.47,-175.22,1.023919284,18174.56,0.956499635,421.322,717.3375
2021-07-31,World,275.18,1274.09,714.34,4.11,3.7,-0.094,0.006,-0.020,0.062,910133.4506,350604.0862,337493.7001,38.5,4081.26,1062.99,6211.93,35.78,54.52,0.057,0.003,-0.020,0.048,6603219.471,4338338.567,4136434.247,65.7,489.67,1410.08,2386.14,13.75,6.54,-0.080,-0.012,0.000,0.153,3364648.291,690473.8736,473138.2432,20.5,1657.38,1468.34,6357.58,36.62,22.14,-0.033,0.001,0.000,0.045,9335089.017,2433597.349,2258130.719,26.1,981.78,1282.012,1689.78,9.73,13.12,-0.011,0.007,0.804,0.577,2166318.237,1258653.741,801206.2195,58.1,17359.77,7485.27,22379408.47,9071667.618,-0.016,0.007,0.462,8006403.129,1211.935925,1289.15,156.817,150.832,1.008,149.737,0.963,149.9037312,0.964,155.496,7804.77,319.5,0.959063496,18864.78,0.920221174,7322.42,-162.85,1.022239915,18141.31,0.956919318,411.683,725.782
2021-06-30,World,273.58,1400.45,712.21,4.11,3.7,-0.089,0.006,-0.022,0.066,997414.4945,383135.111,370965.2005,38.4,4070.29,1004.42,6194.42,35.73,54.49,-0.123,0.003,0.009,0.022,6221799.336,4088280.682,3908519.634,65.7,495.71,1527.59,2392.08,13.80,6.64,-0.002,-0.012,0.000,4.879,3654117.487,757241.6389,512567.5486,20.7,1654.92,1518.16,6361,36.69,22.15,-0.037,0.001,0.000,0.041,9657015.76,2512433.347,2334747.901,26.0,975.33,1296.748,1675.88,9.67,13.06,-0.200,0.007,0.046,0.033,2173194.038,1264757.227,810415.6301,58.2,17335.59,7469.83,22703541.12,9005848.006,-0.075,-0.098,1.312,7937215.914,1205.62958,1309.65,159.310,150.047,1.010,148.443,0.941,148.6113267,0.942,157.681,7788.25,318.42,0.959115334,18835.26,0.92037965,7319.38,-150.45,1.02055502,18108.06,0.957341096,419.08,672.1575
2021-05-31,World,271.99,1530.5,710.08,4.10,3.6,0.029,0.006,0.067,0.205,1086777.44,416280.695,405414.145,38.3,4059.33,1136.46,6176.9,35.68,54.46,0.053,0.003,-0.022,0.051,7019799.774,4613266.172,4422329.527,65.7,501.74,1531.38,2398.03,13.85,6.73,0.154,-0.012,0.000,0.078,3672295.181,768354.6012,513839.2452,20.9,1652.46,1574.67,6364.42,36.76,22.17,0.127,0.001,0.000,0.012,10021861.24,2602079.188,2421653.5,26.0,968.89,1584.587,1661.97,9.60,13.00,0.007,0.007,-1.247,0.894,2633536.056,1535290.498,990303.4915,58.3,17311.4,7454.41,24434269.69,9935271.155,0.091,0.073,0.801,8753539.909,1332.804495,1411.46,171.695,165.874,0.982,163.710,0.936,161.4641347,0.923,174.876,7771.74,317.33,0.959168732,18805.71,0.92053956,7316.33,-138.08,1.01887285,18074.8,0.957764401,407.4,600.6625
2021-04-30,World,270.39,1487.14,707.94,4.10,3.6,0.006,0.006,0.335,1.029,1052805.892,402107.7846,393928.5146,38.2,4048.36,1078.05,6159.39,35.63,54.42,0.045,0.003,-0.026,0.060,6640130.39,4364334.498,4195037.526,65.7,507.78,1312.33,2403.97,13.91,6.83,-0.007,-0.012,0.000,1.628,3154801.95,666374.9274,440339.2082,21.1,1650,1386.35,6367.83,36.84,22.18,0.076,0.001,0.000,0.020,8828041.121,2287477.5,2132039.938,25.9,962.44,1572.798,1648.06,9.53,12.94,-0.024,0.007,0.389,0.279,2592065.472,1513723.707,982935.8381,58.4,17287.19,7438.97,22267844.82,9234018.417,0.039,0.038,0.951,8144281.025,1241.303355,1288.11,156.691,154.487,0.966,152.316,0.939,149.2411863,0.920,162.191,7755.22,316.25,0.959221015,18776.16,0.920698908,7313.29,-125.68,1.017185152,18041.55,0.958187628,366.5,574.406
2021-03-31,World,268.79,1478.59,705.81,4.09,3.6,0.084,0.006,0.023,0.071,1043603.608,397430.2061,391663.7051,38.1,4037.4,1030.48,6141.88,35.58,54.39,0.010,0.003,-0.111,0.263,6329084.502,4160459.952,4009927.434,65.7,513.81,1321.88,2409.92,13.96,6.92,0.038,-0.012,0.000,0.305,3185625.05,679195.1628,443543.6152,21.3,1647.54,1284.81,6371.25,36.91,22.19,0.134,0.001,0.000,0.011,8185845.713,2116775.867,1975883.603,25.9,956,1611.111,1634.15,9.47,12.88,0.167,0.007,-0.056,0.040,2632797.041,1540222.116,1006879.931,58.5,17263.01,7423.54,21376955.91,8894083.304,0.083,0.072,0.872,7827898.287,1198.091922,1238.31,150.632,149.109,0.946,146.399,0.919,142.0538652,0.892,159.302,7738.71,315.17,0.959273574,18746.63,0.920859376,7310.24,-113.3,1.015498807,18008.29,0.958614616,352.7,587.0075
2021-02-28,World,267.19,1359.5,703.68,4.08,3.6,-0.006,0.006,-0.300,0.924,956652.96,363244.805,360117.955,38.0,4026.43,1019.86,6124.36,35.53,54.35,0.029,0.003,-0.039,0.093,6245989.79,4106394.9,3968601.615,65.7,519.85,1272.13,2415.86,14.01,7.02,0.108,-0.012,0.000,0.106,3073287.982,661316.7805,426850.5002,21.5,1645.08,1123.5,6374.67,36.98,22.21,0.022,0.001,0.000,0.067,7161941.745,1848247.38,1727808.18,25.8,949.56,1362.568,1620.24,9.40,12.82,0.066,0.007,-0.145,0.104,2207687.176,1293840.07,851550.4973,58.6,17238.81,7408.11,19645559.65,8273043.935,0.041,0.040,0.975,7334928.748,1116.755007,1139.61,138.627,138.986,0.940,137.179,0.930,134.9945744,0.915,147.462,7722.19,314.08,0.9593276,18717.08,0.921020266,7307.2,-100.91,1.013809667,17975.04,0.959041538,333.8,541.7425
2021-01-31,World,265.6,1368.31,701.55,4.08,3.6,0.111,0.006,0.018,0.055,959937.8805,363423.136,362451.6359,37.9,4015.47,990.27,6106.85,35.47,54.32,-0.026,0.003,0.044,0.105,6047430.35,3976399.477,3853457.456,65.8,525.88,1141.24,2421.81,14.07,7.11,0.039,-0.011,0.000,0.293,2763866.444,600155.2912,382931.6696,21.7,1642.62,1098.67,6378.08,37.05,22.22,0.068,0.001,0.000,0.022,7007405.154,1804697.315,1689622.62,25.8,943.11,1276.118,1606.33,9.33,12.76,0.087,0.007,-0.110,0.079,2049866.627,1203519.647,797522.7053,58.7,17214.62,7392.68,18828506.45,7948194.866,0.037,0.024,0.664,7085986.087,1075.143908,1093.75,133.048,133.807,0.958,132.523,0.954,131.1594455,0.944,138.875,7705.68,313,0.959380613,18687.56,0.921180721,7304.15,-88.53,1.012120507,17941.78,0.959471134,325.3,455.938
2020-12-31,World,264,1224.868,699.42,4.07,3.6,0.132,-0.003,-0.015,0.024,856697.1766,323365.152,324455.2845,37.7,4004.5,1016.374,6089.33,35.42,54.3,0.102,-0.001,0.031,0.007,6189036.689,4070069.683,3955036.474,65.8,531.92,1097.626,2427.75,14.12,7.2,0.046,0.007,0.000,0.144,2664761.522,583849.2219,368297.428,21.9,1640.17,1026.196,6381.5,37.12,22.2,0.052,0.000,0.000,0.007,6548669.774,1683135.893,1578166.304,25.7,936.67,1170.02,1592.42,9.26,12.7,0.053,-0.016,-0.011,0.307,1863163.248,1095922.633,731215.6992,58.8,17190.42,7377.26,18122328.41,7756342.584,0.072,0.079,1.097,6957171.19,1051.385282,1054.210916,128.238,130.850,0.977,130.114,0.992,129.9120713,0.990,131.199,7689.17,311.91,0.959435154,18658,0.921343124,7301.11,-76.15,1.010429921,17908.53,0.959901231,307.5,410.82
2020-11-30,World,264.85,1073.48,700.35,4.08,3.6,0.285,-0.003,-0.007,0.011,751811.718,284311.178,284354.1172,37.8,4007.22,917.81,6088.8,35.43,54.21,0.113,-0.001,0.028,0.006,5588361.528,3677866.588,3571492.409,65.8,528.37,1047.78,2420.51,14.08,7.15,0.122,0.007,0.000,0.055,2536161.968,553615.5186,351572.1012,21.8,1639.6,973.88,6369.82,37.06,22.18,0.063,0.000,0.000,0.006,6203440.302,1596773.648,1497710.574,25.7,952.17,1109.112,1606.51,9.35,12.88,0.122,-0.016,-0.005,0.132,1781799.519,1056063.173,693150.6355,59.3,17185.99,7392.21,16861575.03,7168630.106,0.103,0.108,1.042,6398279.838,969.7546614,981.12,119.347,120.691,0.979,119.662,0.982,119.1581293,0.977,121.903,7704.28,312.07,0.959493944,18655.97,0.92120592,7289.46,-102.75,1.014095694,17889.58,0.960670401,292.1,384.9375
2020-10-31,World,265.71,805.91,701.28,4.08,3.6,0.048,-0.003,-0.041,0.066,565168.5648,214138.3461,213477.4999,37.9,4009.93,819.27,6088.26,35.43,54.14,0.029,-0.001,0.110,0.024,4987928.77,3285215.351,3188041.736,65.9,524.82,927.71,2413.26,14.05,7.09,-0.011,0.007,0.000,0.607,2238805.435,486880.7622,311283.8134,21.7,1639.03,914.77,6358.14,37.01,22.13,0.010,0.000,0.000,0.036,5816235.728,1499335.473,1406806.488,25.8,967.67,981.402,1620.61,9.43,13.06,-0.001,-0.016,0.563,15.873,1590469.895,949673.2733,613336.9939,59.7,17181.55,7407.16,15198608.39,6435243.206,0.013,0.015,1.163,5732946.531,868.7868503,884.59,107.605,108.125,1.011,107.218,1.007,106.6549121,1.002,106.45,7719.39,312.23,0.959552504,18653.96,0.921067162,7277.81,-129.35,1.017773204,17870.64,0.961440105,286,364.52
2020-09-30,World,266.56,767.84,702.21,4.09,3.6,0.038,-0.003,-0.052,0.085,539184.9264,204675.4304,203393.1376,38.0,4012.65,796.22,6087.73,35.44,54.06,0.046,-0.001,0.068,0.015,4847172.381,3194952.183,3098346.81,65.9,521.27,938.14,2406.02,14.01,7.02,0.018,0.007,0.000,0.383,2257183.603,489024.2378,314783.4956,21.7,1638.46,905.86,6346.46,36.95,22.08,0.044,0.000,0.000,0.008,5749004.256,1484215.376,1393103.977,25.8,983.17,982.385,1634.71,9.52,13.25,0.113,-0.016,-0.005,0.138,1605914.583,965851.4605,613951.3296,60.1,17177.13,7422.11,14998459.75,6338718.687,0.048,0.051,1.070,5623578.75,854.0318976,873.16,106.215,106.289,1.015,105.173,1.006,104.1881261,0.996,104.596,7734.48,312.37,0.959613316,18651.94,0.920929941,7266.17,-155.94,1.0214611,17851.69,0.962213101,286.6,369.98
2020-08-31,World,267.42,739.17,703.14,4.09,3.6,0.078,-0.003,-0.025,0.041,519739.9938,197668.8414,195798.7413,38.0,4015.36,760.3,6087.19,35.45,53.99,0.091,-0.001,0.034,0.007,4628090.557,3052878.208,2958570.596,66.0,517.72,921.55,2398.78,13.97,6.96,0.035,0.007,0.000,0.199,2210595.709,477104.866,309216.887,21.6,1637.89,866.94,6334.78,36.89,22.02,0.054,0.000,0.000,0.006,5491874.173,1419952.357,1333249.687,25.9,998.67,877.14,1648.81,9.60,13.43,0.051,-0.015,-0.011,0.300,1446237.203,875973.4038,548177.4144,60.6,17172.7,7437.06,14296537.64,6023577.676,0.064,0.069,1.092,5345013.326,809.9407126,832.52,101.270,100.801,1.026,99.963,1.013,99.76584098,1.011,98.702,7749.59,312.53,0.959671415,18649.92,0.920792154,7254.52,-182.54,1.025162244,17832.75,0.96298664,280.7,372.7075
2020-07-31,World,268.27,683.93,704.07,4.10,3.6,-0.058,-0.003,0.034,0.055,481534.5951,183477.9011,181166.2177,38.1,4018.08,694.16,6086.66,35.45,53.92,0.056,-0.001,0.056,0.012,4225115.906,2789190.413,2701198.691,66.0,514.17,890.21,2391.53,13.93,6.90,0.045,0.007,0.000,0.154,2128963.921,457719.2757,298701.0634,21.5,1637.32,821.11,6323.1,36.83,21.97,0.083,0.000,0.000,0.004,5191960.641,1344419.825,1262768.647,25.9,1014.17,833.17,1662.9,9.69,13.61,0.055,-0.015,-0.010,0.274,1385478.393,844976.0189,520697.9232,61.0,17168.26,7452.01,13413053.46,5619783.434,0.060,0.055,0.919,4964532.542,754.1298836,781.27,95.037,93.855,1.020,92.847,0.996,92.41529066,0.992,93.2,7764.7,312.69,0.959729288,18647.89,0.920654294,7242.87,-209.14,1.028875294,17813.8,0.963761803,277.9,334.118
2020-06-30,World,269.12,724.62,705,4.11,3.6,0.056,-0.003,-0.035,0.057,510857.1,195009.7344,191944.5918,38.2,4020.79,656.49,6086.12,35.46,53.85,0.130,-0.001,0.024,0.005,3995476.919,2639608.427,2554612.667,66.1,510.62,850.98,2384.29,13.89,6.84,0.062,0.007,0.000,0.112,2028983.104,434527.4076,285537.8292,21.4,1636.75,755.71,6311.42,36.77,21.92,0.098,0.000,0.000,0.004,4769603.208,1236908.343,1162191.295,25.9,1029.67,788.36,1677,9.77,13.79,0.066,-0.015,-0.008,0.228,1322079.72,811750.6412,492693.4656,61.4,17163.83,7466.95,12627000.05,5317804.553,0.097,0.102,1.050,4686979.848,712.1789422,735.67,89.490,88.634,1.033,87.657,1.012,87.45214439,1.010,86.614,7779.78,312.83,0.959789351,18645.88,0.920515953,7231.23,-235.72,1.032597497,17794.86,0.964538636,280.9,318.6175
2020-05-31,World,269.98,684.95,705.93,4.11,3.6,-0.051,-0.003,0.038,0.062,483526.7535,184922.801,181436.4055,38.2,4023.51,576.56,6085.59,35.47,53.78,-0.055,-0.001,-0.057,0.012,3508707.77,2319794.926,2243579.459,66.1,507.08,799.83,2377.05,13.85,6.78,0.052,0.007,0.000,0.134,1901235.902,405577.7964,268374.9582,21.3,1636.18,684.78,6299.74,36.71,21.87,0.007,0.000,0.000,0.050,4313935.957,1120423.34,1053109.466,26.0,1045.17,738.26,1691.1,9.86,13.97,0.008,-0.015,-0.063,1.757,1248471.486,771607.2042,461382.9696,61.8,17159.41,7481.92,11455877.87,4802326.068,-0.007,-0.024,3.233,4207883.259,641.8574467,667.61,81.211,79.882,1.044,78.696,1.012,78.18459148,1.005,77.769,7794.91,312.99,0.959846874,18643.86,0.920378613,7219.58,-262.34,1.036337294,17775.91,0.965318231,285.3,319.8
2020-04-30,World,270.83,720.69,706.86,4.12,3.6,0.042,-0.003,-0.046,0.075,509426.9334,195184.4727,190903.5741,38.3,4026.22,608.88,6085.06,35.47,53.71,-0.044,-0.001,-0.071,0.015,3705071.333,2451484.834,2369346.922,66.2,503.53,758.96,2369.81,13.81,6.72,-0.048,0.007,0.000,0.146,1798590.998,382159.1288,254661.4384,21.2,1635.61,679.98,6288.06,36.65,21.82,-0.095,0.000,0.000,0.004,4275755.039,1112182.088,1045727.642,26.0,1060.67,732.1,1705.19,9.94,14.15,0.003,-0.015,-0.176,5.050,1248369.599,776516.507,457533.216,62.2,17154.98,7496.86,11537213.9,4917527.03,-0.055,-0.048,0.861,4318172.793,655.9448929,672.53,81.809,81.636,1.008,80.759,0.995,80.44578463,0.991,81.178,7809.99,313.13,0.959906479,18641.84,0.920240706,7207.94,-288.92,1.040083575,17756.97,0.966098383,294.2,368.505
2020-03-31,World,271.69,691.04,707.79,4.13,3.6,-0.148,-0.003,0.013,0.021,489111.2016,187748.6576,183049.5856,38.4,4028.94,636.25,6084.52,35.48,53.63,-0.136,-0.001,-0.023,0.005,3871275.85,2563413.075,2475852.35,66.2,499.98,796.67,2362.56,13.78,6.66,-0.124,0.007,0.000,0.057,1882180.675,398319.0666,267314.6518,21.2,1635.04,747.8,6276.38,36.60,21.77,-0.068,0.000,0.000,0.005,4693476.964,1222682.912,1150026.664,26.1,1076.17,730,1719.29,10.02,14.33,-0.120,-0.014,0.004,0.119,1255081.7,785604.1,456220.8,62.6,17150.54,7511.82,12191126.39,5157767.811,-0.107,-0.119,1.112,4532464.051,686.6202613,710.83,86.468,85.453,1.012,84.767,0.992,84.71431035,0.992,85.425,7825.12,313.3,0.959962275,18639.8,0.92010322,7196.29,-315.53,1.043846204,17738.02,0.966880182,294.8,370.5075
2020-02-29,World,272.54,801.84,708.72,4.13,3.6,-0.190,-0.003,0.010,0.017,568280.0448,218533.4736,212399.3976,38.5,4031.65,728.81,6083.99,35.48,53.56,-0.106,-0.001,-0.029,0.006,4434072.752,2938306.837,2836032.929,66.3,496.43,902.34,2355.32,13.74,6.60,-0.047,0.007,0.000,0.154,2125299.449,447948.6462,302771.1636,21.1,1634.47,800.41,6264.69,36.54,21.72,-0.090,0.000,0.000,0.004,5014320.523,1308246.133,1230934.531,26.1,1091.67,823,1733.39,10.11,14.50,0.020,-0.014,-0.025,0.714,1426579.97,898444.41,514342.08,63.0,17146.11,7526.76,13568552.74,5811479.499,-0.082,-0.084,1.032,5096480.101,772.1090481,791.35,96.263,96.093,0.987,95.315,0.977,94.83136742,0.972,97.553,7840.21,313.45,0.960020204,18637.79,0.91996476,7184.64,-342.12,1.047618252,17719.08,0.967663671,282.5,353.8825
2020-01-31,World,273.4,970.53,709.65,4.14,3.6,0.001,-0.003,-2.472,3.963,688736.6145,265342.902,257083.6917,38.5,4034.37,810.07,6083.45,35.49,53.5,0.059,-0.001,0.053,0.011,4928020.342,3268122.106,3152241.592,66.3,492.88,945.39,2348.08,13.70,6.5,0.048,0.007,0.000,0.149,2219851.351,465963.8232,317216.1606,21.0,1633.9,875.64,6253.01,36.48,21.7,0.049,0.000,0.000,0.007,5475385.676,1430708.196,1346629.243,26.1,1107.17,806.91,1747.49,10.19,14.7,0.039,-0.014,-0.013,0.356,1410067.156,893386.5447,504286.4736,63.4,17141.68,7541.72,14722061.14,6323523.572,0.049,0.049,0.992,5577457.162,838.4723341,858.8458739,104.473,104.352,0.961,104.310,0.959,105.1442701,0.967,108.733,7855.32,313.6,0.960078011,18635.77,0.919826763,7173,-368.72,1.051403876,17700.13,0.968449384,279.9,340.732
2019-12-31,World,274.25,969.77,710.58,4.15,3.6,0.233,-0.003,0.005,0.011,689099.1666,265959.4225,256882.3753,38.6,4037.08,763.73,6082.92,35.50,53.42,0.108,-0.006,-0.073,0.055,4645708.492,3083239.108,2971917.824,66.4,489.33,900.66,2340.83,13.66,6.48,0.011,0.009,0.000,0.822,2108291.948,440719.9578,302207.4564,20.9,1633.33,833.52,6241.33,36.42,21.61,0.079,0.009,0.000,0.109,5202273.382,1361413.222,1281853.738,26.2,1122.67,776,1761.58,10.28,14.86,0.000,0.012,0.000,0.000,1366986.08,871191.92,484968.96,63.7,17137.24,7556.66,14012359.07,6022523.63,0.077,0.084,1.097,5297830.353,796.9822157,817.66,99.463,99.189,0.980,99.081,0.976,100.0479552,0.986,101.499,7870.41,313.75,0.960135495,18633.74,0.919688694,7161.35,-395.31,1.055200486,17681.19,0.969235668,280.8,309.4833333
2019-11-30,World,274.94,767.44,711.01,4.15,3.6,0.255,-0.002,0.004,0.010,545657.5144,210999.9536,203287.1816,38.7,4061.12,685.41,6091.38,35.59,53.79,0.147,-0.006,-0.053,0.040,4175092.766,2783532.259,2667149.641,66.7,485.09,891.17,2338.78,13.66,6.43,-0.019,0.009,0.000,0.451,2084250.573,432297.6553,299023.1818,20.7,1619.35,770.2,6224.26,36.36,21.45,-0.001,0.009,0.000,11.142,4793925.052,1247223.37,1184475.176,26.0,1109,776,1750.9,10.23,14.69,0.000,0.012,0.000,0.000,1358698.4,860584,484968.96,63.3,17116.33,7549.5,12957624.3,5534637.238,0.052,0.081,1.563,4838904.141,733.1130854,757.03,92.088,91.240,0.988,90.498,0.971,90.28666053,0.969,93.164,7863.06,313.56,0.960122395,18610.56,0.919710637,7177.01,-372.49,1.051900443,17677.13,0.968275393,277.4,316.134
